fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
0.2743362831858408,0.25342465753424653,0.26,0.0684931506849315,0.08347245409015025,0.11940298507462686,0.08833922261484099,0.47944199706314805,0.5118110236220472,0.18562874251497005,0.18461538461538463
0.4159292035398231,0.18493150684931509,0.44,0.0821917808219178,0.15859766277128548,0.49253731343283585,0.4204946996466431,0.567547723935391,0.3149606299212597,0.532934131736527,0.1692307692307693
0.21238938053097345,0.3424657534246575,0.08,0.06164383561643835,0.10684474123539231,0.1044776119402985,0.0636042402826855,0.567547723935391,0.5826771653543306,0.1197604790419162,0.0923076923076922
0.2920353982300885,0.273972602739726,0.26,0.0684931506849315,0.11185308848080133,0.6119402985074627,0.47349823321554774,0.4647577092511028,0.38582677165354307,0.125748502994012,0.1692307692307693
0.35398230088495575,0.25342465753424653,0.28,0.0684931506849315,0.16360601001669448,0.2835820895522388,0.45936395759717313,0.5234948604992695,0.14960629921259816,0.9700598802395209,0.23076923076923084
0.2743362831858408,0.25342465753424653,0.26,0.0684931506849315,0.08347245409015025,0.11940298507462686,0.08833922261484099,0.47944199706314805,0.5118110236220472,0.18562874251497005,0.18461538461538463
0.03539823008849563,0.6164383561643836,0.04,0.03424657534246575,0.05509181969949915,0.5970149253731343,0.2791519434628975,0.2738619676945717,0.795275590551181,0.08982035928143708,0.32307692307692304
0.19469026548672563,0.4486301369863014,0.0,0.14383561643835616,0.15025041736227043,0.1044776119402985,0.06007067137809187,0.47209985315713254,0.5590551181102361,0.13772455089820365,0.3538461538461537
0.2654867256637168,0.5342465753424658,0.06,0.1095890410958904,0.11185308848080133,0.059701492537313425,0.014134275618374562,0.48678414096916356,0.5118110236220472,0.13772455089820365,0.2153846153846155
0.3097345132743363,0.2910958904109589,0.18,0.0684931506849315,0.11352253756260433,0.17910447761194032,0.10247349823321555,0.5234948604992695,0.44094488188976344,0.155688622754491,0.0923076923076922
0.32743362831858414,0.33561643835616434,0.3,0.0821917808219178,0.12020033388981635,0.1492537313432836,0.15547703180212014,0.5234948604992695,0.5196850393700787,0.16766467065868265,0.2769230769230768
0.3097345132743363,0.2910958904109589,0.18,0.0684931506849315,0.11352253756260433,0.17910447761194032,0.10247349823321555,0.5234948604992695,0.44094488188976344,0.155688622754491,0.0923076923076922
0.3097345132743363,0.3116438356164383,0.22,0.0821917808219178,0.10851419031719531,0.16417910447761194,0.20848056537102472,0.48678414096916356,0.43307086614173196,0.10778443113772454,0.12307692307692308
0.23008849557522126,0.25342465753424653,0.24,0.08904109589041095,0.09682804674457429,0.059701492537313425,0.10600706713780918,0.4353891336270266,0.46456692913385833,0.08982035928143708,0.15384615384615397
0.3097345132743363,0.3116438356164383,0.22,0.0821917808219178,0.10851419031719531,0.16417910447761194,0.20848056537102472,0.48678414096916356,0.43307086614173196,0.10778443113772454,0.12307692307692308
0.2831858407079646,0.19863013698630133,0.68,0.0547945205479452,0.7595993322203672,0.2537313432835821,0.22261484098939927,0.530837004405285,0.26771653543307083,0.5868263473053893,0.13846153846153864
0.1415929203539823,0.3493150684931507,0.31,0.0547945205479452,0.12687813021702837,0.20895522388059704,0.2049469964664311,0.5014684287812088,0.5669291338582676,0.27544910179640725,0.13846153846153864
0.2831858407079646,0.30136986301369867,0.19,0.06164383561643835,0.15358931552587646,0.16417910447761194,0.1448763250883392,0.4647577092511028,0.35433070866141714,0.35928143712574856,0.1692307692307693
0.33628318584070804,0.3424657534246575,0.09,0.08904109589041095,0.12020033388981635,0.1492537313432836,0.36042402826855124,0.4647577092511028,0.3228346456692912,0.1976047904191617,0.2153846153846155
0.48672566371681414,0.13013698630136986,0.44,0.0958904109589041,0.11352253756260433,0.31343283582089554,0.1413427561837456,0.6409691629956029,0.4566929133858264,0.2035928143712575,0.19999999999999996
0.2831858407079646,0.30136986301369867,0.19,0.06164383561643835,0.15358931552587646,0.16417910447761194,0.1448763250883392,0.4647577092511028,0.35433070866141714,0.35928143712574856,0.1692307692307693
0.424778761061947,0.1917808219178082,0.31,0.08904109589041095,0.13021702838063437,0.17910447761194032,0.19787985865724383,0.47944199706314805,0.2598425196850389,0.17964071856287425,0.32307692307692304
0.32743362831858414,0.2876712328767123,0.28,0.0684931506849315,0.10851419031719531,0.1492537313432836,0.12014134275618375,0.567547723935391,0.5118110236220472,0.16766467065868265,0.24615384615384617
0.23893805309734517,0.6506849315068494,0.09,0.0547945205479452,0.27712854757929883,0.13432835820895522,0.2932862190812721,0.4500734214390576,0.44094488188976344,0.1437125748502994,0.0923076923076922
0.3716814159292037,0.2945205479452055,0.04,0.08904109589041095,0.17863105175292152,0.19402985074626866,0.17667844522968196,0.4500734214390576,0.3700787401574801,0.1616766467065868,0.3846153846153846
0.23893805309734517,0.39383561643835613,0.0,0.1095890410958904,0.10517529215358931,0.029850746268656712,0.02473498233215548,0.5822320117474362,0.590551181102362,0.1137724550898204,0.12307692307692308
0.2831858407079646,0.2602739726027397,0.17,0.04794520547945205,0.11686143572621019,0.2985074626865672,0.3392226148409894,0.4353891336270266,0.5118110236220472,0.08982035928143708,0.1692307692307693
0.3185840707964601,0.8287671232876712,0.0,0.0547945205479452,0.11519198664440736,0.029850746268656712,0.021201413427561835,0.4647577092511028,0.622047244094488,0.09580838323353294,0.3846153846153846
0.3097345132743363,0.8287671232876712,0.0,0.06164383561643835,0.11686143572621019,0.029850746268656712,0.021201413427561835,0.4647577092511028,0.6299212598425195,0.08982035928143708,0.3846153846153846
0.3008849557522124,0.32191780821917804,0.16,0.06164383561643835,0.08848080133555926,0.029850746268656712,0.0353356890459364,0.4500734214390576,0.5354330708661417,0.3532934131736528,0.32307692307692304
0.3008849557522124,0.42808219178082185,0.56,0.07534246575342465,0.17696160267111852,0.4328358208955224,0.45229681978798586,0.4941262848751933,0.393700787401575,0.1976047904191617,0.15384615384615397
0.08849557522123891,0.2602739726027397,0.09,0.0958904109589041,0.06176961602671119,0.23880597014925375,0.3286219081272085,0.2665198237885562,0.7007874015748028,0.17964071856287425,0.7076923076923076
0.2920353982300885,0.6301369863013698,0.05,0.08904109589041095,0.12020033388981635,0.17910447761194032,0.0812720848056537,0.42804698972099686,0.3779527559055116,0.1317365269461078,0.23076923076923084
0.33628318584070804,0.42808219178082185,0.11,0.0684931506849315,0.13021702838063437,0.22388059701492538,0.20141342756183744,0.47209985315713254,0.35433070866141714,0.2934131736526946,0.18461538461538463
0.23008849557522126,0.20205479452054792,0.36,0.07534246575342465,0.11519198664440736,0.17910447761194032,0.13780918727915192,0.5234948604992695,0.5826771653543306,0.18562874251497005,0.12307692307692308
0.33628318584070804,0.42808219178082185,0.11,0.0684931506849315,0.13021702838063437,0.22388059701492538,0.20141342756183744,0.47209985315713254,0.35433070866141714,0.2934131736526946,0.18461538461538463
0.05309734513274339,0.15068493150684933,0.0,0.06164383561643835,0.06343906510851419,0.3880597014925373,0.20141342756183744,0.11233480176211685,0.7401574803149606,0.27544910179640725,0.8615384615384618
0.1504424778761062,0.18493150684931509,0.08,0.0547945205479452,0.09015025041736227,0.029850746268656712,0.04946996466431096,0.3913362701908909,0.47244094488188937,0.1497005988023952,0.15384615384615397
0.05309734513274339,0.15068493150684933,0.0,0.06164383561643835,0.06343906510851419,0.3880597014925373,0.20141342756183744,0.11233480176211685,0.7401574803149606,0.27544910179640725,0.8615384615384618
0.3097345132743363,0.3767123287671233,0.55,0.06164383561643835,0.17529215358931535,0.4626865671641791,0.47703180212014135,0.4941262848751933,0.3385826771653542,0.17365269461077845,0.15384615384615397
0.10619469026548678,0.3835616438356165,0.02,0.06164383561643835,0.12520868113522537,0.2985074626865672,0.31095406360424027,0.3179148311306932,0.6299212598425195,0.1137724550898204,0.24615384615384617
0.20353982300884965,0.25342465753424653,0.1,0.0958904109589041,0.1035058430717863,0.16417910447761194,0.08480565371024736,0.42804698972099686,0.5354330708661417,0.1497005988023952,0.2769230769230768
0.23893805309734517,0.14383561643835616,0.47,0.0821917808219178,0.10851419031719531,0.059701492537313425,0.0176678445229682,0.42070484581498135,0.46456692913385833,0.1197604790419162,0.2923076923076924
0.4070796460176991,0.273972602739726,1.0,0.17123287671232876,0.9983305509181969,0.4626865671641791,0.22261484098939927,0.6997063142437696,0.0,1.0,0.15384615384615397
0.256637168141593,0.3287671232876712,0.03,0.06164383561643835,0.13856427378964942,0.3582089552238806,0.3286219081272085,0.36196769456681466,0.4803149606299213,0.125748502994012,0.2615384615384615
0.256637168141593,0.3287671232876712,0.03,0.06164383561643835,0.13856427378964942,0.3582089552238806,0.3286219081272085,0.36196769456681466,0.4803149606299213,0.125748502994012,0.2615384615384615
0.22123893805309736,0.21232876712328763,0.42,0.31506849315068486,0.09849749582637728,0.40298507462686567,0.43109540636042404,0.530837004405285,0.5354330708661417,0.2275449101796407,0.32307692307692304
0.22123893805309736,0.21232876712328763,0.42,0.31506849315068486,0.09682804674457429,0.417910447761194,0.4346289752650177,0.530837004405285,0.5354330708661417,0.2335329341317365,0.32307692307692304
0.22123893805309736,0.21232876712328763,0.42,0.31506849315068486,0.09849749582637728,0.40298507462686567,0.43109540636042404,0.530837004405285,0.5354330708661417,0.2275449101796407,0.32307692307692304
0.22123893805309736,0.3835616438356165,0.0,0.08904109589041095,0.10183639398998329,0.16417910447761194,0.05653710247349823,0.5014684287812088,0.5826771653543306,0.10179640718562874,0.13846153846153864
0.19469026548672563,0.3287671232876712,0.18,0.0684931506849315,0.11185308848080133,0.2537313432835821,0.2826855123674912,0.4941262848751933,0.6692913385826769,0.1437125748502994,0.13846153846153864
0.2654867256637168,0.5684931506849314,0.03,0.07534246575342465,0.13021702838063437,0.08955223880597014,0.04946996466431096,0.42804698972099686,0.3622047244094486,0.13772455089820365,0.18461538461538463
0.2654867256637168,0.3835616438356165,0.02,0.0273972602739726,0.10016694490818029,0.11940298507462686,0.04946996466431096,0.47209985315713254,0.3385826771653542,0.4491017964071857,0.12307692307692308
0.2831858407079646,0.2808219178082192,0.04,0.0547945205479452,0.10684474123539231,0.23880597014925375,0.08833922261484099,0.4647577092511028,0.46456692913385833,0.13772455089820365,0.24615384615384617
0.24778761061946908,0.3287671232876712,0.26,0.4383561643835616,0.09682804674457429,0.5223880597014925,0.40636042402826855,0.5969162995594672,0.49606299212598426,0.09580838323353294,0.15384615384615397
0.23893805309734517,0.32191780821917804,0.26,0.43150684931506844,0.09682804674457429,0.5074626865671641,0.40636042402826855,0.5895741556534517,0.49606299212598426,0.09580838323353294,0.15384615384615397
0.2831858407079646,0.3493150684931507,0.48,0.0547945205479452,0.14691151919866444,0.19402985074626866,0.31802120141342755,0.4427312775330421,0.35433070866141714,0.17365269461077845,0.1692307692307693
0.19469026548672563,0.3561643835616438,0.1,0.0821917808219178,0.12186978297161938,0.2537313432835821,0.33568904593639576,0.40602055800295034,0.47244094488188937,0.1137724550898204,0.2769230769230768
0.23893805309734517,0.2945205479452055,0.03,0.04794520547945205,0.10016694490818029,0.23880597014925375,0.12720848056537104,0.40602055800295034,0.49606299212598426,0.08982035928143708,0.0923076923076922
0.19469026548672563,0.3493150684931507,0.07,0.0821917808219178,0.12854757929883137,0.1492537313432836,0.13427561837455831,0.3839941262848754,0.5748031496062991,0.1317365269461078,0.3076923076923077
0.2920353982300885,0.523972602739726,0.03,0.06164383561643835,0.07679465776293806,0.04477611940298507,0.007067137809187281,0.5234948604992695,0.48818897637795233,0.0,0.10769230769230775
0.3008849557522124,0.2054794520547945,0.17,0.07534246575342465,0.10183639398998329,0.07462686567164178,0.04240282685512367,0.5234948604992695,0.43307086614173196,0.16766467065868265,0.12307692307692308
0.24778761061946908,0.3424657534246575,0.05,0.0684931506849315,0.09348914858096828,0.34328358208955223,0.12720848056537104,0.4427312775330421,0.5354330708661417,0.1437125748502994,0.476923076923077
0.20353982300884965,0.2602739726027397,0.04,0.0410958904109589,0.12186978297161938,0.26865671641791045,0.15194346289752653,0.42070484581498135,0.4803149606299213,0.2694610778443114,0.1692307692307693
0.23893805309734517,0.1780821917808219,0.21,0.07534246575342465,0.11352253756260433,0.08955223880597014,0.10247349823321555,0.4427312775330421,0.46456692913385833,0.08383233532934128,0.1692307692307693
0.256637168141593,0.273972602739726,0.42,0.0958904109589041,0.12520868113522537,0.1044776119402985,0.11307420494699648,0.5234948604992695,0.6614173228346458,0.16766467065868265,0.32307692307692304
0.21238938053097345,0.4691780821917808,0.0,0.1095890410958904,0.09348914858096828,0.08955223880597014,0.04946996466431096,0.5014684287812088,0.5826771653543306,0.13772455089820365,0.18461538461538463
0.3716814159292037,0.33561643835616434,0.14,0.10273972602739725,0.09181969949916528,0.13432835820895522,0.12720848056537104,0.5014684287812088,0.35433070866141714,0.155688622754491,0.1692307692307693
0.3716814159292037,0.33561643835616434,0.14,0.10273972602739725,0.09181969949916528,0.13432835820895522,0.12720848056537104,0.5014684287812088,0.35433070866141714,0.155688622754491,0.1692307692307693
0.38053097345132747,0.33561643835616434,0.49,0.07534246575342465,0.43071786310517535,0.3283582089552239,0.3674911660777385,0.5234948604992695,0.29921259842519676,0.4131736526946108,0.13846153846153864
0.23008849557522126,0.41780821917808214,0.02,0.1095890410958904,0.10684474123539231,0.22388059701492538,0.12720848056537104,0.5234948604992695,0.5511811023622046,0.1137724550898204,0.13846153846153864
0.19469026548672563,0.33561643835616434,0.2,0.06164383561643835,0.10851419031719531,0.1492537313432836,0.20848056537102472,0.516152716593254,0.6299212598425195,0.1497005988023952,0.13846153846153864
0.18584070796460184,0.3424657534246575,0.21,0.0684931506849315,0.11185308848080133,0.1044776119402985,0.19787985865724383,0.5088105726872243,0.6141732283464565,0.1497005988023952,0.13846153846153864
0.38053097345132747,0.13013698630136986,0.57,0.07534246575342465,0.1652754590984975,0.373134328358209,0.2791519434628975,0.516152716593254,0.4094488188976375,0.1197604790419162,0.19999999999999996
0.24778761061946908,0.18493150684931509,0.48,0.07534246575342465,0.11686143572621019,0.19402985074626866,0.215547703180212,0.5234948604992695,0.47244094488188937,0.1317365269461078,0.12307692307692308
0.2920353982300885,0.2602739726027397,0.33,0.07534246575342465,0.12020033388981635,0.20895522388059704,0.4840989399293287,0.4941262848751933,0.3622047244094486,0.1317365269461078,0.1692307692307693
0.3185840707964601,0.2602739726027397,0.35,0.136986301369863,0.10851419031719531,0.2985074626865672,0.4275618374558304,0.55286343612336,0.38582677165354307,0.17365269461077845,0.15384615384615397
0.15929203539823011,0.17123287671232873,0.25,0.0684931506849315,0.1035058430717863,0.2985074626865672,0.15194346289752653,0.5381791483113005,0.6535433070866139,0.17365269461077845,0.2153846153846155
0.2654867256637168,0.2945205479452055,0.21,0.08904109589041095,0.09849749582637728,0.08955223880597014,0.07773851590106007,0.4647577092511028,0.4251968503937005,0.1317365269461078,0.19999999999999996
0.2654867256637168,0.2945205479452055,0.21,0.08904109589041095,0.09849749582637728,0.08955223880597014,0.07773851590106007,0.4647577092511028,0.4251968503937005,0.1317365269461078,0.19999999999999996
0.23893805309734517,0.3150684931506849,0.3,0.10273972602739725,0.1035058430717863,0.20895522388059704,0.17314487632508835,0.4941262848751933,0.5669291338582676,0.155688622754491,0.2769230769230768
0.6106194690265487,0.1232876712328767,0.6,0.07534246575342465,0.09181969949916528,0.16417910447761194,0.07420494699646643,0.5895741556534517,0.29133858267716484,0.38323353293413176,0.2615384615384615
0.20353982300884965,0.6643835616438356,0.06,0.0821917808219178,0.08180300500834724,0.16417910447761194,0.08833922261484099,0.34728340675478364,0.606299212598425,0.059880239520958084,0.4615384615384617
0.4424778761061947,0.136986301369863,0.47,0.03424657534246575,0.07345575959933204,0.11940298507462686,0.0636042402826855,0.5051395007342165,0.3779527559055116,0.2934131736526946,0.2923076923076924
0.21238938053097345,0.21232876712328763,0.36,0.04794520547945205,0.12854757929883137,0.19402985074626866,0.10954063604240281,0.44640234948604984,0.47244094488188937,0.13772455089820365,0.12307692307692308
0.7256637168141593,0.1232876712328767,0.74,0.11643835616438356,0.13856427378964942,0.11940298507462686,0.07773851590106007,0.6850220264317244,0.3622047244094486,0.26347305389221565,0.36923076923076925
0.7256637168141593,0.1232876712328767,0.74,0.11643835616438356,0.13856427378964942,0.11940298507462686,0.07773851590106007,0.6850220264317244,0.3622047244094486,0.26347305389221565,0.36923076923076925
0.2831858407079646,0.2191780821917808,0.28,0.1232876712328767,0.14691151919866444,0.2537313432835821,0.31448763250883394,0.47944199706314805,0.3779527559055116,0.2035928143712575,0.15384615384615397
